2019-08-21,4.7219999999999995
2019-08-22,4.628
2019-08-23,4.651
2019-08-24,4.668
2019-08-25,4.678999999999999
2019-08-26,4.654
2019-08-27,4.683
2019-08-28,4.662
2019-08-29,4.647
2019-08-30,4.5889999999999995
2019-08-31,4.516
2019-09-01,4.419
2019-09-02,4.398
2019-09-03,4.2860000000000005
2019-09-04,4.238
2019-09-05,4.284
2019-09-06,4.333
2019-09-07,4.324
2019-09-08,4.308
2019-09-09,4.342
2019-09-10,4.315
2019-09-11,4.28
2019-09-12,4.28
2019-09-13,4.209
2019-09-14,4.171
2019-09-15,4.1610000000000005
2019-09-16,4.211
2019-09-17,4.1
2019-09-18,4.123
2019-09-19,4.176
2019-09-20,4.186
2019-09-21,4.245
2019-09-22,4.244
2019-09-23,4.349
2019-09-24,4.362
2019-09-25,4.416
2019-09-26,4.47
2019-09-27,4.504
2019-09-28,4.546
2019-09-29,4.555
2019-09-30,4.631
2019-10-01,4.794
2019-10-02,4.886
2019-10-03,4.8180000000000005
2019-10-04,4.825
2019-10-05,4.836
2019-10-06,4.883
2019-10-07,4.907
2019-10-08,4.946000000000001
2019-10-09,4.95
2019-10-10,4.996
2019-10-11,4.998
2019-10-12,5.107
2019-10-13,5.109
2019-10-14,5.15
2019-10-15,5.224
2019-10-16,5.2620000000000005
2019-10-17,5.374
